GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3161,501.44,1200.58,1515.64,132.83,67.33,-70.64,-971.41,-8932.91,492.7,7794.23,-7226.72,74.11,1729.8,-7152.6,-5422.81
3171,473.55,1190.78,1502.99,136.78,83.38,-62.89,-967.48,-8963.28,493.64,7814.33,-7227.7,74.82,1701.79,-7152.89,-5451.1
3181,485.17,1173.25,1467.5,131.1,74.59,-54.33,-934.0,-8773.22,494.46,7799.2,-7420.11,76.41,1863.73,-7343.7,-5479.97
3191,486.02,1181.56,1483.12,131.81,77.07,-57.97,-943.6,-8809.85,498.7,7794.87,-7376.85,75.02,1841.74,-7301.83,-5460.09
3201,480.97,1215.79,1464.33,142.48,67.4,-62.61,-955.9,-8769.43,493.32,7901.2,-7470.69,74.71,1977.55,-7395.98,-5418.43
3211,493.42,1194.28,1494.33,135.97,81.61,-75.66,-949.27,-8970.08,518.27,7850.15,-7232.55,73.12,1773.01,-7159.44,-5386.42
3221,502.67,1202.33,1488.7,133.4,80.23,-61.56,-951.71,-8699.39,497.26,7782.88,-7484.6,74.1,1974.81,-7410.5,-5435.69
3231,497.19,1170.08,1527.76,139.8,81.33,-61.23,-964.79,-8915.81,504.94,7794.38,-7242.62,74.91,1773.65,-7167.71,-5394.06
3241,476.12,1162.18,1489.82,124.41,82.8,-60.76,-948.28,-8781.38,499.55,7772.08,-7371.74,74.79,1816.54,-7296.96,-5480.42
3251,464.48,1159.86,1491.91,135.25,73.63,-77.59,-942.98,-8984.41,524.46,7777.54,-7169.59,75.89,1622.15,-7093.7,-5471.56
3261,498.04,1205.99,1481.07,133.15,83.82,-64.58,-981.61,-8929.09,490.66,7768.13,-7189.76,73.33,1685.57,-7116.43,-5430.86
3271,498.26,1191.59,1501.39,132.18,75.52,-64.38,-955.76,-9088.91,472.48,7742.64,-7058.74,72.66,1505.02,-6986.07,-5481.06
3281,483.28,1156.66,1503.39,127.04,84.92,-65.12,-962.4,-9079.66,508.76,7819.0,-7113.38,73.71,1575.87,-7039.66,-5463.79
3291,474.87,1119.56,1513.1,124.92,65.54,-69.86,-931.64,-9129.98,527.63,7802.41,-7059.81,72.8,1496.55,-6987.0,-5490.46
3301,510.52,1141.36,1487.31,127.72,67.42,-78.01,-955.96,-9042.96,509.36,7824.05,-7151.86,74.11,1590.81,-7077.75,-5486.93
3311,490.5,1141.28,1497.77,135.66,76.73,-66.52,-949.13,-9015.17,505.26,7837.64,-7186.05,74.64,1654.02,-7111.41,-5457.39
3321,494.66,1139.02,1491.12,144.06,79.97,-67.37,-954.65,-9107.11,497.16,7793.92,-7055.07,73.53,1510.79,-6981.54,-5470.75
3331,505.2,1157.11,1479.64,131.46,77.84,-50.54,-942.81,-9181.08,502.36,7855.66,-7048.68,73.65,1534.83,-6975.03,-5440.21
3341,507.6,1136.56,1474.77,131.23,70.19,-53.44,-949.77,-9194.55,504.07,7833.87,-7017.14,73.87,1460.53,-6943.27,-5482.74
3351,515.76,1148.52,1489.66,138.28,58.68,-50.52,-957.37,-9116.07,491.57,7812.5,-7065.26,74.85,1531.02,-6990.41,-5459.39
