GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1561,530.89,1119.66,1514.4,132.24,82.79,-52.81,-988.94,-9423.5,473.69,7919.97,-1763.47,68.08,1308.39,-1695.4,-387.0
1571,504.21,1175.95,1489.13,128.64,88.71,-60.64,-1016.49,-9364.55,501.04,7869.16,-1781.47,67.6,1315.16,-1713.87,-398.71
1581,502.56,1158.3,1491.02,133.41,78.0,-68.81,-1025.86,-9331.68,482.67,7836.52,-1780.91,68.36,1256.13,-1712.55,-456.42
1591,482.34,1212.39,1481.21,141.34,73.26,-68.3,-986.22,-9329.18,495.88,7825.64,-1793.88,68.59,1328.35,-1725.29,-396.94
1601,516.04,1176.57,1502.45,132.63,79.45,-73.3,-1019.84,-9296.3,487.52,7845.17,-1813.14,68.71,1350.38,-1744.43,-394.05
1611,502.8,1181.4,1469.71,133.28,77.64,-73.26,-989.94,-9365.86,496.01,7834.5,-1751.64,69.55,1266.28,-1682.09,-415.8
1621,520.09,1152.54,1497.04,129.69,80.84,-54.58,-995.49,-9374.54,497.06,7832.09,-1748.52,67.64,1284.74,-1680.88,-396.14
1631,510.18,1140.29,1500.76,127.25,67.41,-68.56,-993.11,-9306.34,513.34,7852.46,-1811.16,68.26,1343.69,-1742.91,-399.22
1641,505.95,1188.62,1516.08,139.01,77.96,-68.88,-1021.47,-9314.91,470.23,7813.93,-1788.02,68.17,1306.51,-1719.84,-413.34
1651,474.71,1178.4,1484.0,129.81,70.94,-56.17,-992.56,-9346.7,503.71,7843.25,-1773.06,68.09,1289.38,-1704.97,-415.58
1661,502.59,1208.01,1521.57,134.56,93.01,-47.67,-1003.81,-9283.59,485.97,7821.34,-1805.06,68.86,1431.98,-1736.2,-304.22
1671,542.27,1170.36,1501.4,136.6,90.95,-71.04,-1016.19,-9294.28,482.29,7791.25,-1784.97,68.09,1333.62,-1716.88,-383.27
1681,506.39,1223.44,1500.09,143.74,72.94,-70.64,-1019.02,-9232.37,497.17,7755.38,-1823.24,68.36,1377.12,-1754.88,-377.76
1691,512.36,1135.28,1487.2,132.35,74.16,-66.78,-976.1,-9281.11,501.62,7796.51,-1819.42,69.73,1315.5,-1749.68,-434.19
1701,470.02,1228.78,1498.3,134.3,73.44,-75.74,-1020.94,-9353.12,485.52,7841.55,-1765.45,68.33,1282.11,-1697.12,-415.01
1711,516.68,1155.77,1505.91,129.71,82.32,-74.59,-997.39,-9276.59,490.59,7816.2,-1829.03,69.68,1348.62,-1759.35,-410.73
